91.08321885	38.14298258
97.4825188	99.6052128
75.45115241	93.45386136
87.76253763	80.80032483
57.23799766	70.04955126
64.25516089	43.98463123
45.48279011	85.76279149
8.269826307	14.68974296
55.92665301	85.45822259
32.24998281	37.61030364
79.90572012	6.018853821
74.41572014	95.42665738
62.4724404	97.67885069
81.60658664	10.53482212
57.60245641	29.07048201
98.65331616	56.61716017
56.98679694	76.93160207
13.14213439	99.50278878
79.84621114	45.83141674
34.57087452	52.90633657
37.60558691	10.92864167
24.43921039	38.84909968
32.78437371	72.56281146
79.81498699	40.68141918
18.20295006	20.99795629
71.63040434	89.14029175
64.74990776	23.7945162
85.25636316	19.2938906
62.8713035	70.75809555
46.01791739	4.93718884
16.32372705	98.72682083
62.40034208	85.82234481
85.79199487	58.11179398
53.04464813	45.59363387
85.8010473	55.59248704
28.25010044	12.33439191
58.53387937	34.9774724
14.55308417	70.33324602
92.45775951	34.63996911
76.13530493	44.14241001
29.2712229	66.14835309
74.82483602	94.49973607
2.04237777	23.67812653
67.23160178	27.93560997
71.46256362	65.21629366
52.59321924	67.58820457
83.31352504	56.334225
59.05442079	16.83109679
81.95687774	28.02768697
68.29920019	78.24789195
97.80853197	51.93915784
99.52598179	62.41018409
16.31405088	44.0162599
62.0564866	16.51145145
32.10507723	76.39991157
67.66840871	56.64842285
40.50056854	95.64318946
71.90051654	62.4490916
90.45684872	9.576186876
27.17821257	14.737447
47.22585888	73.1395049
24.29953505	15.07106681
10.82894112	24.39562406
33.15842488	22.55848895
69.19928823	49.71918915
28.54207456	53.36184439
12.40329053	45.22090936
2.717743742	5.584588445
99.62658002	1.117073007
56.65916221	21.10279217
83.88066587	32.19744012
88.09300819	30.44663879
24.85036064	36.54002439
84.75356042	14.22725613
84.79033833	16.98717722
16.62790155	68.22360273
80.90922383	88.35296494
48.20984042	59.90736043
56.68360696	44.542258
61.32501602	22.10385361
47.49018133	35.49414801
75.06465286	74.39968418
70.35547919	17.2134111
51.51791281	48.59442584
26.10702402	5.923788142
45.1345045	71.17318941
35.25364663	33.81810949
74.59208324	11.15760275
56.0607815	71.50556777
11.53250706	83.43735814
81.88202618	29.75695279
34.79467237	2.237991158
84.34581789	51.85256716
92.23804923	84.36300627
60.47024001	97.21566519
78.85610094	82.36016933
38.73249715	35.19736458
94.39239072	38.95382145
72.2352874	31.78678924
41.08851997	12.96254086
